Id,Name,Code,Latitude,Longitude,City,CountryName,CountryCode,TimezoneOffset
4650,Utirik Airport,UTK,11.222219,169.851429,Utirik Island,Marshall Islands,MH,0
6924,Ocean Reef Club Airport,OCA,25.325399,-80.274803,Key Largo,United States,US,0
7139,Crested Butte Airpark,CSE,38.851918,-106.928341,Crested Butte,United States,US,0
7426,Columbus Airport,CUS,31.823898,-107.629924,Columbus,United States,US,0
7545,LBJ Ranch Airport,JCY,30.251801,-98.622498,Stonewall,United States,US,0
7977,Nunapitchuk Airport,NUP,60.905591,-162.440454,Nunapitchuk,United States,US,0
8126,Icy Bay Airport,ICY,59.966269,-141.660118,Icy Bay,United States,US,0
8383,Kalakaket Creek AS Airport,KKK,64.4166256967,-156.820392609,Kalakaket Creek,United States,US,0
8566,Dunsmuir Muni-Mott Airport,MHS,41.263199,-122.272003,Dunsmuir,United States,US,0
8753,Chase Field Industrial Airport,NIR,28.362444,-97.661917,Beeville,United States,US,0
8774,Grand Canyon Bar Ten Airstrip,GCT,36.257984,-113.231063,Littlefield,United States,US,0
9287,Lime Village Airport,LVD,61.3591003418,-155.440002441,Lime Village,United States,US,0
9294,Hog River Airport,HGZ,66.176133,-155.684816,Hogatza,United States,US,0
20770,Ed-Air Airport,OTN,38.851782,-87.49987,Oaktown,United States,US,0
9485,Telida Airport,TLF,63.393902,-153.268997,Telida,United States,US,0
9776,Eagle Air Park,BZT,28.982200622559,-95.579696655273,Brazoria,United States,US,0
10309,Blakely Island Airport,BYW,48.579162,-122.823844,Blakely Island,United States,US,0
10366,Drift River Airport,DRF,60.588901519800004,-152.162002563,Kenai,United States,US,0
10532,Rinkenberger Restricted Landing Area,BDF,41.230899810800004,-89.61569976810001,Bradford,United States,US,0
10784,Tetlin Airport,TEH,63.124618,-142.518005,Tetlin,United States,US,0
10856,Roy Otten Memorial Airfield,VRS,38.427799224854,-92.875198364258,Versailles,United States,US,0
11318,Atmautluak Airport,ATT,60.866699,-162.272996,Atmautluak,United States,US,0
11320,Livengood Camp Airport,LIV,65.467,-148.6534,Livengood,United States,US,0
11485,Pedro Bay Airport,PDB,59.796925,-154.129994,Pedro Bay,United States,US,0
11487,Ouzinkie Airport,KOZ,57.942094,-152.464314,Ouzinkie,United States,US,0
11488,Tununak Airport,TNK,60.569638,-165.246649,Tununak,United States,US,0
11900,Minto Al Wright Airport,MNT,65.147991,-149.368658,Minto,United States,US,0
12243,Aleknagik / New Airport,WKK,59.2826004028,-158.617996216,Aleknagik,United States,US,0
12518,Rollang Field,RFK,32.953543,-90.845144,Rolling Fork,United States,US,0
12560,Naknek Airport,NNK,58.735633,-157.02216,Naknek,United States,US,0
12995,Southern Seaplane Airport,BCS,29.866078,-90.021608,Belle Chasse,United States,US,0
13202,Minute Man Air Field,MMN,42.460298,-71.519031,Stow,United States,US,0
13485,Earl Henry Airport,BWL,36.7958984375,-97.3170013428,Blackwell,United States,US,0
13997,Center Island Airport,CWS,48.490046,-122.831612,Center Island,United States,US,0
14173,Tatitlek Airport,TEK,60.871449,-146.690297,Tatitlek,United States,US,0
14270,Pine Island Airport,DUF,36.252744,-75.785256,Corolla,United States,US,0
14453,Stuart Island Airpark,SSW,48.673379,-123.175439,Friday Harbor,United States,US,0
14559,Fort Bragg Airport,FOB,39.472445,-123.795319,Fort Bragg,United States,US,0
19113,Maxson Airfield,AXB,44.312002,-75.90034,Alexandria Bay,United States,US,0
15267,Reese Airpark,REE,33.590301513672,-102.03700256348,Lubbock,United States,US,0
15300,Waldron Airstrip,WDN,48.71141,-123.018208,Eastsound,United States,US,0
15640,Chuathbaluk Airport,CHU,61.579102,-159.216003,Chuathbaluk,United States,US,0
15641,Ugashik Airport,UGS,57.523476,-157.396344,Ugashik,United States,US,0
16069,Levelock Airport,KLL,59.12606,-156.860906,Levelock,United States,US,0
16082,Tuntutuliak Airport,WTL,60.351243,-162.654476,Tuntutuliak,United States,US,0
16083,Twin Hills Airport,TWA,59.074713,-160.274992,Twin Hills,United States,US,0
16089,Chignik Lake Airport,KCQ,56.255001,-158.774994,Chignik Lake,United States,US,0
324756,Adado Airport,AAD,6.095802,46.6375,Adado,Somalia,SO,0
301645,Atkamba Airport,ABP,-6.06462,141.095173,Atkamba Mission,Papua New Guinea,PG,0
41025,Arica Airport,ACM,-2.143713,-71.75935,Arica,Colombia,CO,0
309426,El Daein Airport,ADV,11.4023,26.1186,El Daein,Sudan,SD,0
300307,Adareil Airport,AEE,10.053611,32.959444,Adar,South Sudan,SS,0
330359,Ar Horqin Airport,AEQ,43.908407,120.15099,Chifeng,China,CN,0
336537,Burton-Nibbs International Airport,BBQ,17.621194,-61.798347,Codrington,Antigua and Barbuda,AG,0
301649,Afutara Aerodrome,AFT,-9.191389,160.948611,Bila,Solomon Islands,SB,0
302290,Ulawa Airport,RNA,-9.86054358262,161.979546547,Arona,Solomon Islands,SB,0
35172,Uru Harbour Airport,ATD,-8.87333,161.011002,Atoifi,Solomon Islands,SB,0
32570,Barakoma Airport,VEV,-7.912779808044434,156.70599365234375,Barakoma,Solomon Islands,SB,0
302402,Batuna Aerodrome,BPF,-8.56202777778,158.119305556,Batuna Mission Station,Solomon Islands,SB,0
31524,Geva Airport,GEF,-7.575829982757568,156.5970001220703,Liangia,Solomon Islands,SB,0
301650,Angoram Airport,AGG,-4.057077,144.073841,Angoram,Papua New Guinea,PG,0
30634,Gwaunaru'u Airport,AKS,-8.70257,160.682007,Auki,Solomon Islands,SB,0
302047,Bellona/Anua Airport,BNY,-11.302222222200001,159.798333333,Anua,Solomon Islands,SB,0
302291,Choiseul Bay Airport,CHY,-6.711944,156.396111,Choiseul Bay,Solomon Islands,SB,0
30678,Ballalae Airport,BAS,-6.990745,155.886656,Ballalae,Solomon Islands,SB,0
35167,Fera/Maringe Airport,FRE,-8.1075,159.576996,Fera Island,Solomon Islands,SB,0
3,Honiara International Airport,HIR,-9.428,160.054993,Honiara,Solomon Islands,SB,0
31885,Babanakira Airport,MBU,-9.7475,159.839005,Mbambanakira,Solomon Islands,SB,0
301837,Avu Avu Airport,AVU,-9.868333,160.410556,Avu Avu,Solomon Islands,SB,0
31686,Ngorangora Airport,IRA,-10.449700355500001,161.897994995,Kirakira,Solomon Islands,SB,0
32275,Santa Cruz/Graciosa Bay/Luova Airport,SCZ,-10.7203,165.794998,Santa Cruz/Graciosa Bay/Luova,Solomon Islands,SB,0
4,Munda Airport,MUA,-8.32797,157.263,Munda,Solomon Islands,SB,0
31563,Nusatupe Airport,GZO,-8.09778022766,156.863998413,Gizo,Solomon Islands,SB,0
31932,Mono Airport,MNY,-7.41694,155.565002,Stirling Island,Solomon Islands,SB,0
32174,Parasi Airport,PRS,-9.641670227050781,161.4250030517578,Parasi,Solomon Islands,SB,0
35171,Rennell/Tingoa Airport,RNL,-11.55,160.062778,Rennell Island,Solomon Islands,SB,0
30989,Sege Airport,EGM,-8.57889,157.876007,Sege,Solomon Islands,SB,0
308425,Santa Ana Airport,NNB,-10.847994,162.454108,Santa Ana Island,Solomon Islands,SB,0
32238,Marau Airport,RUS,-9.86167,160.824997,Marau,Solomon Islands,SB,0
32564,Suavanao Airport,VAO,-7.58556,158.731003,Suavanao,Solomon Islands,SB,0
302292,Yandina Airport,XYA,-9.092816,159.21841,Yandina,Solomon Islands,SB,0
301651,Kagua Airport,AGK,-6.396388888890001,143.853611111,Kagua,Papua New Guinea,PG,0
35169,Kaghau Airport,KGE,-7.3305,157.585,Kagau Island,Solomon Islands,SB,0
310179,Kukudu Airport,KUE,-8.0262,156.94783,Kolombangara Island,Solomon Islands,SB,0
308424,Kwailabesi Airport,KWS,-8.360508,160.775127,Kwailabesi,Solomon Islands,SB,0
524977,Lomlom Airport,LLM,-10.296828,166.327322,Lomlom,Solomon Islands,SB,0
310002,Nana Airport,NAZ,-10.6758,162.2049,Star Harbor,Solomon Islands,SB,0
508090,Manaoba Airport,MHM,-8.325008,160.80051,Manaoba,Solomon Islands,SB,0
35168,Gatokae Aerodrome,GTA,-8.738358,158.202836,Gatokae,Solomon Islands,SB,0
32211,Ringi Cove Airport,RIN,-8.12639045715332,157.14300537109375,Ringi Cove,Solomon Islands,SB,0
35170,Ramata Airport,RBV,-8.168060302734375,157.64300537109375,Ramata,Solomon Islands,SB,0
299324,Ambatolhy Airport,AHY,-20.015833333299998,45.535,Ambatolahy,Madagascar,MG,0
299328,Ailinglaplap Airok Airport,AIC,7.279422,168.8257,Bigatyelang Island,Marshall Islands,MH,0
16108,Chena Hot Springs Airport,CEX,65.0518035889,-146.04699707,Chena Hot Springs,United States,US,0
16120,Solomon State Field,SOL,64.5605,-164.4457,Solomon,United States,US,0
16125,Herendeen Bay Airport,HED,55.802346,-160.901346,Herendeen Bay,United States,US,0
16141,Taylor Airport,TWE,65.6792984009,-164.798995972,Taylor,United States,US,0
16169,Candle 2 Airport,CDL,65.907699585,-161.925994873,Candle,United States,US,0
16188,Boswell Bay Airport,BSW,60.4230995178,-146.145996094,Boswell Bay,United States,US,0
301754,Zakuoma Airport,AKM,10.8902777778,19.8172222222,ZaKouma,Chad,TD,0
605715,(Duplicate)Vlora International Airport,VLO,40.605556,19.426111,Vlorë,Albania,AL,0
44682,Syunik Airport,YUK,39.202272,46.455204,Kapan,Armenia,AM,0
301755,Alto Molocue Airport,AME,-15.6102777778,37.6813888889,Alto Molocue,Mozambique,MZ,0
301758,Ambatomainty Airport,AMY,-17.686667,45.623889,Ambatomainty,Madagascar,MG,0
8,Nauru International Airport,INU,-0.547893,166.919525,Yaren,Nauru,NR,0
312361,Angus Downs Airport,ANZ,-25.0325,132.2748,Angus Downs Station,Australia,AU,0
35325,Catoca Airport,CTV,-9.431359,20.311557,Saurimo,Angola,AO,0
43971,Andulo Airport,ANL,-11.4723,16.710899,Andulo,Angola,AO,0
30840,Cangamba Airport,CNZ,-13.7106,19.861099,Cangamba,Angola,AO,0
43323,Dirico Airport,DRC,-17.981924,20.768061,Dirico,Angola,AO,0
43326,N'dalatando Airport,NDF,-9.280378,14.982432,N'dalatando,Angola,AO,0
301705,Annanberg Airport,AOB,-4.90416666667,144.635833333,Annanberg,Papua New Guinea,PG,0
312362,Abou-Deïa Airport,AOD,11.4773,19.2874,Abou-Deïa,Chad,TD,0
301727,Asapa Airport,APP,-8.979167,148.103611,Asapa,Papua New Guinea,PG,0
16294,Girdwood-Alyeska Airport,AQY,60.968774,-149.119792,Girdwood,United States,US,0
35399,Bragado Airport,QRF,-35.145811,-60.480294,Bragado,Argentina,AR,0
35401,Caleta Olivia Airport,CVI,-46.37428,-67.59409,Caleta Olivia,Argentina,AR,0
35403,Charata Airport,CNT,-27.2164,-61.2103,Charata,Argentina,AR,0
35404,General Villegas Airport,VGS,-34.995728,-62.999725,General Villegas,Argentina,AR,0
35405,Los Menucos Airport,LMD,-40.817699,-68.074699,Los Menucos,Argentina,AR,0
35412,Valcheta Airport,VCF,-40.700001,-66.150002,Valcheta,Argentina,AR,0
42812,Carmen de Patagones Airport,CPG,-40.7781,-62.9803,Carmen de Patagones,Argentina,AR,0
301707,Aragip Airport,ARP,-9.88333333333,149.483333333,Aragip,Papua New Guinea,PG,0
301732,Asirim Airport,ASZ,-6.009722222220001,150.368611111,Asirim,Papua New Guinea,PG,0
601314,(Duplicate)Wolf's Fang Runway,WFR,-71.5264,8.799459,Queen Maud Island,Antarctica,AQ,0
313838,Lady Elliot Island Airstrip,LYT,-24.1129,152.7156,Lady Elliot Island,Australia,AU,0
354527,Gruyere Airport,GYZ,-28.034548,123.81506,Cosmo Newbery,Australia,AU,0
30622,Agnew Airport,AGW,-12.1456,142.149369,Agnew,Australia,AU,0
30666,Alroy Downs Airport,AYD,-19.2908,136.078995,Alroy Downs,Australia,AU,0
30808,Baniyala Airport,BYX,-13.1981,136.227005,Baniyala,Australia,AU,0
30841,Coolibah Airport,COB,-15.548299789428711,130.96200561523438,Coolibah,Australia,AU,0
30851,Coorabie Airport,CRJ,-31.894399642944336,132.29600524902344,Coorabie,Australia,AU,0
30853,Carlton Hill Airport,CRY,-15.501899719238281,128.53399658203125,Carlton Hill,Australia,AU,0
30855,Cresswell Downs Airport,CSD,-17.947999954223633,135.91600036621094,Cresswell Downs,Australia,AU,0
30959,Diamantina Lakes Airport,DYM,-23.761699676513672,141.14500427246094,Diamantina Lakes,Australia,AU,0
31606,Helenvale Airport,HLV,-15.685799598693848,145.21499633789062,Helenvale,Australia,AU,0
31723,Kimberley Downs Airport,KBD,-17.39780044555664,124.3550033569336,Kimberley Downs,Australia,AU,0
31745,Kulgera Airport,KGR,-25.8428,133.292007,Ghan,Australia,AU,0
32152,Peppimenarti Airport,PEP,-14.1442,130.091003,Peppimenarti,Australia,AU,0
32201,Rockhampton Downs Airport,RDA,-18.95330047607422,135.2010040283203,Rockhampton Downs,Australia,AU,0
32384,Sturt Creek Airport,SSK,-19.166400909423828,128.1739959716797,Sturt Creek,Australia,AU,0
32401,Shaw River Airport,SWB,-21.510299682617188,119.36199951171875,Shaw River,Australia,AU,0
32486,Torwood Airport,TWP,-17.363300323486328,143.75,Torwood,Australia,AU,0
32752,Springvale Airport,ZVG,-17.7869,127.669998,Springvale,Australia,AU,0
313134,Awar Airport (unusable),AWR,-4.122278,144.853292,Awar,Papua New Guinea,PG,0
314558,Alxa Left Banner Bayanhot Airport,AXF,38.748317,105.58416,Bayanhot,China,CN,0
352222,Pantar Kabir Airport,AXO,-8.244832,124.219108,Kabir,Indonesia,ID,0
301676,Ama Airport,AMF,-4.10111111111,141.67,Ama,Papua New Guinea,PG,0
301736,Mount Aue Airport,UAE,-6.229978,144.664181,Aue,Papua New Guinea,PG,0
301665,Afore Airstrip,AFR,-9.13867,148.390701,Afore,Papua New Guinea,PG,0
301668,Agaun Airport,AUP,-9.927715,149.389951,Agaun,Papua New Guinea,PG,0
301672,Aitape Airport,ATP,-3.143611,142.346806,Aitape,Papua New Guinea,PG,0
301654,Aiambak Airport,AIH,-7.342777777779999,141.2675,Aiambak,Papua New Guinea,PG,0
301689,Amanab Airport,AMU,-3.586,141.214333333,Amanab,Papua New Guinea,PG,0
301695,Andakombe Airport,ADC,-7.13722222222,145.744722222,Andekombe,Papua New Guinea,PG,0
46170,Aiome Airport,AIE,-5.145699978,144.7307003,Aiome,Papua New Guinea,PG,0
307980,Kompiam Airport,KPM,-5.38166666667,143.924722222,Kompiam,Papua New Guinea,PG,0
301693,Ambunti Airport,AUJ,-4.21566666667,142.823166667,Ambunti,Papua New Guinea,PG,0
42763,Awaba Airport,AWB,-8.013414,142.752099,Awaba,Papua New Guinea,PG,0
299319,Aseki Airport,AEK,-7.350805,146.193994,Aseki,Papua New Guinea,PG,0
301673,Aiyura Airport,AYU,-6.33805555556,145.904166667,Aiyura Valley,Papua New Guinea,PG,0
35179,Baimuru Airport,VMU,-7.496955,144.821756,Baimuru,Papua New Guinea,PG,0
301858,Bambu Airport,BCP,-5.863611111110001,146.4925,Bambu,Papua New Guinea,PG,0
301975,Bodinumu Airport,BNM,-9.107777777779999,147.666722222,Bodinumu,Papua New Guinea,PG,0
302044,Bamu Airport,BMZ,-7.8485,143.2433,Bamu,Papua New Guinea,PG,0
301874,Baindoung Airport,BDZ,-6.34722222222,146.942222222,Baindoung,Papua New Guinea,PG,0
301802,Bensbach Airport,BSP,-8.85805555556,141.259444444,Bensbach,Papua New Guinea,PG,0
301803,Bewani Airport,BWP,-3.0216666666700003,141.165277778,Bewani,Papua New Guinea,PG,0
53,Buka Airport,BUA,-5.422299,154.672698,Buka Island,Papua New Guinea,PG,0
30675,Bialla Airport,BAA,-5.3305602073700005,151.007995605,"Bialla, Matalilu, Ewase",Papua New Guinea,PG,0
35180,Balimo Airport,OPU,-8.05000019073,142.932998657,Balimo,Papua New Guinea,PG,0
302041,Bomai Airport,BMH,-6.37316666667,144.637,Bomai,Papua New Guinea,PG,0
301792,Bapi Airstrip,BPD,-7.743611111110001,147.020555556,Bapi,Papua New Guinea,PG,0
301804,Biangabip Airport,BPK,-5.526389,141.744583,Biangabip,Papua New Guinea,PG,0
311258,Biaru Airport,BRP,-7.6693,146.7594,Biaru,Papua New Guinea,PG,0
46171,Bulolo Airport,BUL,-7.216286671410001,146.649541855,Bulolo,Papua New Guinea,PG,0
301809,Biniguni Airport,XBN,-9.6425,149.303889,Biniguni,Papua New Guinea,PG,0
35147,Chungribu Airport,CVB,-4.80662,144.714996,Chungribu,Papua New Guinea,PG,0
46172,Cape Gloucester Airport,CGC,-5.455231,148.422289,Cape Gloucester,Papua New Guinea,PG,0
54,Chimbu Airport,CMU,-6.024290084838867,144.9709930419922,Kundiawa,Papua New Guinea,PG,0
302210,China Strait Airstrip,SQT,-10.5627777778,150.690694444,Samarai Island,Papua New Guinea,PG,0
302094,Debepare Airport,DBP,-6.30861111111,141.905555556,Debepare,Papua New Guinea,PG,0
302107,Derim Airport,DER,-6.14472222222,147.107222222,Derim,Papua New Guinea,PG,0
302046,Bundi Airport,BNT,-5.742222222220001,145.2275,Bundi,Papua New Guinea,PG,0
313962,Munduku Airport,MDM,-4.6204,143.4516,Munduku,Papua New Guinea,PG,0
311717,Kondobol Airport,KPF,-8.5336,142.5049,Kondobol,Papua New Guinea,PG,0
311110,Dinangat Airport,DNU,-6.1546,146.6772,Dinangat,Papua New Guinea,PG,0
311116,Doini Airport,DOI,-10.7009,150.7218,Castori Islets,Papua New Guinea,PG,0
308061,Dorobisoro Airport,DOO,-9.461855,147.920907,Dorobisoro,Papua New Guinea,PG,0
55,Daru Airport,DAU,-9.08676,143.207993,Daru,Papua New Guinea,PG,0
308223,Kerau Airport,KRU,-8.271612,147.071899,Gunim,Papua New Guinea,PG,0
311135,Embessa Airport,EMS,-9.447,148.7628,Embessa,Papua New Guinea,PG,0
308012,Edwaki Airport,XYR,-3.883986,141.792234,Yellow River Mission,Papua New Guinea,PG,0
46174,Emirau Airport,EMI,-1.653949991,149.9757667,Emirau Island,Papua New Guinea,PG,0
302537,Efogi Airport,EFG,-9.15380555556,147.659805556,Efogi,Papua New Guinea,PG,0
306957,Morehead Airport,MHY,-8.71411111111,141.644444444,Morehead,Papua New Guinea,PG,0
311132,Eliptamin Airport,EPT,-5.0412,141.6779,Eliptamin,Papua New Guinea,PG,0
311202,Engati Airstrip,EGA,-6.9179,146.1053,Engati,Papua New Guinea,PG,0
311200,Emo River Airstrip,EMO,-9.1234,148.0415,Emo Mission,Papua New Guinea,PG,0
311205,Erume Airport,ERU,-8.2538,146.9747,Erume,Papua New Guinea,PG,0
313974,Meselia Airport,MFZ,-6.1364,149.1183,Demgulu,Papua New Guinea,PG,0
301979,Bosset Airport,BOT,-7.237257,141.1063222,Bosset,Papua New Guinea,PG,0
46175,Erave Airport,ERE,-6.60646315446,143.900213242,Erave,Papua New Guinea,PG,0
307647,Siwea Airport,SWE,-6.284181,147.582371,Siwea,Papua New Guinea,PG,0
307150,Fane Airport,FNE,-8.54927777778,147.085833333,Fane Mission,Papua New Guinea,PG,0
311370,Feramin Airport,FRQ,-5.208,141.6988,Feramin,Papua New Guinea,PG,0
46177,Finschhafen Airport,FIN,-6.621750109,147.85405,Buki,Papua New Guinea,PG,0
307757,Frieda River Airport,FAQ,-4.610468,141.960138,Frieda River,Papua New Guinea,PG,0
311384,Fuma Airport,FUM,-6.3933,142.4408,Fuma,Papua New Guinea,PG,0
56,Goroka Airport,GKA,-6.081689834590001,145.391998291,Goronka,Papua New Guinea,PG,0
309161,Gewoia Airport,GEW,-9.2263,148.4949,Gewoia,Papua New Guinea,PG,0
311430,Guari Airport,GUG,-8.1286,146.8722,Guari,Papua New Guinea,PG,0
308005,Garasa Airport,GRL,-7.980713,147.213461,Au,Papua New Guinea,PG,0
46178,Garaina Airport,GAR,-7.875625,147.141266,Garaina,Papua New Guinea,PG,0
307735,Guasopa Airport,GAZ,-9.225918,152.944352,Woodlark (Muyua) Island,Papua New Guinea,PG,0
46180,Gonaili Airport,GOE,-5.527716614,151.5733333,Gonaili,Papua New Guinea,PG,0
57,Gurney Airport,GUR,-10.3114995956,150.333999634,Gurney,Papua New Guinea,PG,0
307709,Gusap Airport,GAP,-6.053196,145.959047,Gusap,Papua New Guinea,PG,0
58,Girua Airport,PNP,-8.80453968048,148.309005737,Popondetta,Papua New Guinea,PG,0
311386,Gasuke Airport,GBC,-6.1028,141.7393,Gasuke,Papua New Guinea,PG,0
31542,Gasmata Island Airport,GMI,-6.27111005783,150.330993652,Gasmata Island,Papua New Guinea,PG,0
42760,Anguganak Airport,AKG,-3.560504,142.217307,Anguganak,Papua New Guinea,PG,0
42761,Green River Airport,GVI,-3.9022428989400004,141.170516968,Green River,Papua New Guinea,PG,0
309180,Gora Airstrip,GOC,-9.0021,148.2364,Gora,Papua New Guinea,PG,0
311468,Habi Airport,HBD,-6.32,142.4893,Habi,Papua New Guinea,PG,0
311487,Heiweni Airport,HNI,-7.4223,146.4276,Heiweni,Papua New Guinea,PG,0
42758,Hayfields Airport,HYF,-3.69838,143.057902,Bainyik,Papua New Guinea,PG,0
312918,Honinabi Airport,HNN,-6.2457,142.1771,Honinabi,Papua New Guinea,PG,0
59,Hoskins Airport,HKN,-5.463846,150.407327,Kimbe,Papua New Guinea,PG,0
311472,Haivaro Airport,HIT,-6.9406,143.059,Haivaro,Papua New Guinea,PG,0
307891,Hawabango Airport,HWA,-7.392994,146.003487,Hawabango,Papua New Guinea,PG,0
31669,Nissan Island Airport,IIS,-4.49972009659,154.225997925,Nissan Island,Papua New Guinea,PG,0
309146,Indagen Airport,IDN,-6.22663,147.244,Indagen,Papua New Guinea,PG,0
312938,Imane Airport,IMN,-6.7524,146.1072,Imane,Papua New Guinea,PG,0
313419,Kungim Airport,KGM,-5.671,141.03,Kungim,Papua New Guinea,PG,0
312964,Imonda Airport,IMD,-3.328,141.1573,Imonda,Papua New Guinea,PG,0
302264,Aropa Airport,KIE,-6.305727,155.728249,Kieta,Papua New Guinea,PG,0
312934,Ialibu Airport,IAL,-6.2782,143.9944,Ialibu,Papua New Guinea,PG,0
309970,Wasua Airport,WSA,-8.2836,142.8697,Wasua,Papua New Guinea,PG,0
319533,Witu Airport,WIU,-4.689522,149.440112,Garove Island,Papua New Guinea,PG,0
306954,Miyanmin Airport,MPX,-4.903055555560001,141.620833333,Miyanmin,Papua New Guinea,PG,0
311794,Yongai Airport,KGH,-8.5289,147.4603,Yongai,Papua New Guinea,PG,0
302154,Josephstaal Airport,JOP,-4.74708333333,145.007083333,Josephstaal,Papua New Guinea,PG,0
35188,Losuia Airport,LSA,-8.505820274353027,151.08099365234375,Losuia,Papua New Guinea,PG,0
302155,Kabwum,KBM,-6.15547222222,147.191472222,Kabwum,Papua New Guinea,PG,0
35183,Kandrian Airport,KDR,-6.19217,149.54783,Kandrian,Papua New Guinea,PG,0
307560,Kamina Airport,KMF,-7.64925,145.956944444,Hoieti,Papua New Guinea,PG,0
308795,Kopiago Airport,KPA,-5.3883,142.4977,Kopiago,Papua New Guinea,PG,0
302390,Kamulai Airport,KAQ,-8.150694444440001,146.834,Kamulai Mission,Papua New Guinea,PG,0
35185,Kiunga Airport,UNG,-6.1257100105285645,141.28199768066406,Kiunga,Papua New Guinea,PG,0
308592,Kanainj Airport,KNE,-5.2903,144.7072,Kanainj,Papua New Guinea,PG,0
35184,Kikori Airport,KRI,-7.42438,144.250076,Kikori,Papua New Guinea,PG,0
60,Kerema Airport,KMA,-7.96361017227,145.770996094,Kerema,Papua New Guinea,PG,0
35186,Kokoda Airport,KKD,-8.884679,147.730957,Kokoda,Papua New Guinea,PG,0
302158,Kagi Airport,KGW,-9.135916666670001,147.669444444,Kagi,Papua New Guinea,PG,0
308594,Kar Kar Airport,KRX,-4.557,145.9404,Kar Kar Island,Papua New Guinea,PG,0
302157,Kaintiba Airport,KZF,-7.50025,146.033833333,Kaintiba,Papua New Guinea,PG,0
308319,Kuri Airport,KUQ,-7.135083,143.276111,Kuri,Papua New Guinea,PG,0
61,Kavieng Airport,KVG,-2.57940006256,150.807998657,Kavieng,Papua New Guinea,PG,0
42764,Kawito Airport,KWO,-7.977006912229999,142.823577881,Kawito,Papua New Guinea,PG,0
31837,Londolovit Airport,LNV,-3.04361009598,152.628997803,Londolovit,Papua New Guinea,PG,0
312686,Lab Lab Airport,LAB,-5.7204,148.0566,Lab Lab Mission,Papua New Guinea,PG,0
307905,Keglsugl Airport,KEG,-5.83277777778,145.097222222,Denglagu Mission,Papua New Guinea,PG,0
308437,Kibuli Airstrip,KII,-9.006528,142.698056,Kibuli,Papua New Guinea,PG,0
302389,Linga Linga Airport,LGN,-5.5319444444400006,149.734166667,Linga Linga,Papua New Guinea,PG,0
302387,Langimar Airport,LNM,-7.22313888889,146.227083333,Langimar,Papua New Guinea,PG,0
313841,Lowai Airport,LWI,-6.3344,146.6458,Lowai,Papua New Guinea,PG,0
313927,Leron Plains Airport,LPN,-6.3917,146.3434,Leron Plains,Papua New Guinea,PG,0
313944,Lese Airport,LNG,-8.2799,146.2765,Lese,Papua New Guinea,PG,0
302388,Lengbati Airport,LNC,-6.384611111110001,147.368638889,Lengbati,Papua New Guinea,PG,0
42762,Lumi Airport,LMI,-3.47683951134,142.041292191,Lumi,Papua New Guinea,PG,0
313946,Long Island Airport,LSJ,-5.3604,147.0177,Long Island,Papua New Guinea,PG,0
314134,Manari Airport,MRM,-9.1908,147.6219,Manari,Papua New Guinea,PG,0
312797,Morobe Airport,OBM,-7.74,147.59,Morobe,Papua New Guinea,PG,0
306956,Menyamya Airport,MYX,-7.21166666667,146.019361111,Menyamya,Papua New Guinea,PG,0
62,Madang Airport,MAG,-5.20707988739,145.789001465,Madang,Papua New Guinea,PG,0
63,Mount Hagen Kagamuga Airport,HGU,-5.828212,144.299412,Mount Hagen,Papua New Guinea,PG,0
306955,Mindik Airport,MXK,-6.47166666667,147.441138889,Mindik,Papua New Guinea,PG,0
302532,Makini Airport,MPG,-6.532222222220001,147.651166667,Makini,Papua New Guinea,PG,0
308188,Mougulu Airport,GUV,-6.280859,142.420775,Mougulu,Papua New Guinea,PG,0
64,Mendi Airport,MDU,-6.14774,143.656998,Mendi,Papua New Guinea,PG,0
65,Momote Airport,MAS,-2.06189,147.423996,Manus Island,Papua New Guinea,PG,0
302535,Malalaua Airport,MLQ,-8.07138888889,146.155472222,Malalaua,Papua New Guinea,PG,0
302536,Malam Airport,MQO,-8.70916666667,142.649722222,Malam,Papua New Guinea,PG,0
31981,Moro Airport,MXH,-6.36332988739,143.238006592,Moro,Papua New Guinea,PG,0
31911,Misima Island Airport,MIS,-10.689200401299999,152.837997437,Misima Island,Papua New Guinea,PG,0
302540,Malekolon Airport,MKN,-4.02343055556,153.657277778,Babase Island,Papua New Guinea,PG,0
308796,Marawaka Airport,MWG,-6.9736,145.8849,Marawaka,Papua New Guinea,PG,0
302531,Mapua(Mabua) Airport,MPU,-2.81138888889,151.991111111,Tatau Island,Papua New Guinea,PG,0
316543,Nankina Airport,NKN,-5.837,146.4533,Gwarawon,Papua New Guinea,PG,0
307561,Kanabea Airport,KEX,-7.538888888890001,145.905,Kanabea,Papua New Guinea,PG,0
302538,Nadunumu Airport,NDN,-9.14355555556,147.68425,Nadunumu,Papua New Guinea,PG,0
301735,Aua Island Airport,AUI,-1.46055555556,143.064722222,Aua Island,Papua New Guinea,PG,0
308173,Negarbo(Negabo) Airport,GBF,-6.567778,144.703058,Negarbo,Papua New Guinea,PG,0
308139,Manguna Airport,MFO,-5.577778,151.792333,Manguna,Papua New Guinea,PG,0
308517,Nuguria Airstrip,NUG,-3.4075,154.7383,Nuguria Island,Papua New Guinea,PG,0
306967,Namudi Airport,NDI,-9.47375,148.329416667,Namudi,Papua New Guinea,PG,0
311620,Kasonombe Airport,KSB,-6.3819,146.9859,Kasonombe,Papua New Guinea,PG,0
